NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS		121	-0.295208	-1.1371171	0.25526932	0.47666666	1.0	3851	tags=21%, list=17%, signal=25%	
GOCC_RIBBON_SYNAPSE	GOCC_RIBBON_SYNAPSE		29	-0.3804647	-1.1368568	0.2894356	0.47705683	1.0	6263	tags=45%, list=28%, signal=62%	
GOBP_POSITIVE_REGULATION_OF_SECRETION	GOBP_POSITIVE_REGULATION_OF_SECRETION		362	-0.27054206	-1.136641	0.16561182	0.47732764	1.0	4498	tags=28%, list=20%, signal=34%	
WANG_RESPONSE_TO_BEXAROTENE_UP	WANG_RESPONSE_TO_BEXAROTENE_UP		29	-0.378386	-1.1363271	0.27705628	0.47788122	1.0	1119	tags=17%, list=5%, signal=18%	
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION		164	-0.2866559	-1.1360468	0.22562358	0.47831103	1.0	3072	tags=24%, list=14%, signal=28%	
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT		106	-0.30662996	-1.1359324	0.24401914	0.47835428	1.0	2577	tags=18%, list=12%, signal=20%	
REACTOME_ESR_MEDIATED_SIGNALING	REACTOME_ESR_MEDIATED_SIGNALING		154	-0.2894162	-1.1358701	0.21100917	0.47826698	1.0	4427	tags=23%, list=20%, signal=29%	
GOBP_PIGMENT_BIOSYNTHETIC_PROCESS	GOBP_PIGMENT_BIOSYNTHETIC_PROCESS		50	-0.34122542	-1.1358589	0.2657718	0.4780704	1.0	4199	tags=26%, list=19%, signal=32%	
REACTOME_EPH_EPHRIN_SIGNALING	REACTOME_EPH_EPHRIN_SIGNALING		62	-0.3346448	-1.1356913	0.2745358	0.47826463	1.0	3823	tags=35%, list=17%, signal=43%	
BOYLAN_MULTIPLE_MYELOMA_PCA3_DN	BOYLAN_MULTIPLE_MYELOMA_PCA3_DN		68	-0.32448703	-1.1356647	0.2513089	0.47810692	1.0	1636	tags=18%, list=7%, signal=19%	
CHR14E4	CHR14E4		24	-0.40269783	-1.1353191	0.286754	0.47870728	1.0	6552	tags=46%, list=29%, signal=65%	
GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS		48	-0.34813842	-1.134863	0.26592797	0.4796187	1.0	5517	tags=44%, list=25%, signal=58%	
HEVNER_CORTEX_NEURAL_STEM_CELLS	HEVNER_CORTEX_NEURAL_STEM_CELLS		15	-0.43934748	-1.1348333	0.31513262	0.47947004	1.0	5396	tags=47%, list=24%, signal=61%	
GOBP_REGULATION_OF_PROTEIN_MATURATION	GOBP_REGULATION_OF_PROTEIN_MATURATION		65	-0.3264689	-1.1346886	0.23938224	0.47959274	1.0	4096	tags=31%, list=18%, signal=38%	
GOBP_PEPTIDE_TRANSPORT	GOBP_PEPTIDE_TRANSPORT		295	-0.27469066	-1.1346602	0.17792068	0.47943413	1.0	5251	tags=32%, list=23%, signal=41%	
GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE		142	-0.29063514	-1.1345142	0.22987165	0.47958392	1.0	2695	tags=22%, list=12%, signal=25%	
GOBP_CEREBRAL_CORTEX_CELL_MIGRATION	GOBP_CEREBRAL_CORTEX_CELL_MIGRATION		53	-0.338881	-1.1345092	0.26367462	0.4793707	1.0	4276	tags=30%, list=19%, signal=37%	
MIKKELSEN_MEF_LCP_WITH_H3K27ME3	MIKKELSEN_MEF_LCP_WITH_H3K27ME3		49	-0.344997	-1.1344335	0.25733334	0.47932538	1.0	3997	tags=29%, list=18%, signal=35%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS		117	-0.29255337	-1.1344136	0.22168675	0.47914988	1.0	4117	tags=21%, list=18%, signal=26%	
GOBP_REGULATION_OF_SYNAPSE_MATURATION	GOBP_REGULATION_OF_SYNAPSE_MATURATION		23	-0.39365238	-1.1343317	0.28531075	0.47912055	1.0	6701	tags=52%, list=30%, signal=74%	
GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY	GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY		48	-0.3395046	-1.1342461	0.25316456	0.47910225	1.0	4815	tags=35%, list=22%, signal=45%	
GOMF_QUATERNARY_AMMONIUM_GROUP_BINDING	GOMF_QUATERNARY_AMMONIUM_GROUP_BINDING		41	-0.3550229	-1.1338431	0.2760989	0.47983655	1.0	5020	tags=32%, list=22%, signal=41%	
GOBP_EPIDERMIS_MORPHOGENESIS	GOBP_EPIDERMIS_MORPHOGENESIS		38	-0.35735258	-1.133808	0.2728532	0.47970748	1.0	6856	tags=47%, list=31%, signal=68%	
GOBP_EMBRYO_IMPLANTATION	GOBP_EMBRYO_IMPLANTATION		57	-0.33484638	-1.1337861	0.26098192	0.479538	1.0	3357	tags=25%, list=15%, signal=29%	
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS		21	-0.4012524	-1.1337075	0.29216868	0.47950733	1.0	5458	tags=52%, list=24%, signal=69%	
MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3	MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3		106	-0.30129898	-1.1335479	0.23309179	0.47968012	1.0	4505	tags=33%, list=20%, signal=41%	
GOMF_METALLOENDOPEPTIDASE_ACTIVITY	GOMF_METALLOENDOPEPTIDASE_ACTIVITY		92	-0.30574137	-1.1333231	0.22347066	0.48002428	1.0	3877	tags=23%, list=17%, signal=27%	
GOMF_C4_DICARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_C4_DICARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		15	-0.4382234	-1.1331363	0.30990416	0.48025402	1.0	761	tags=20%, list=3%, signal=21%	
REACTOME_RHOQ_GTPASE_CYCLE	REACTOME_RHOQ_GTPASE_CYCLE		58	-0.33619815	-1.1329622	0.256	0.48045325	1.0	4268	tags=33%, list=19%, signal=40%	
GOBP_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY		15	-0.44441727	-1.1321698	0.30338734	0.48213157	1.0	3326	tags=40%, list=15%, signal=47%	
LANDIS_ERBB2_BREAST_TUMORS_324_UP	LANDIS_ERBB2_BREAST_TUMORS_324_UP		148	-0.28868917	-1.1321673	0.22350231	0.4819136	1.0	4809	tags=29%, list=21%, signal=37%	
GOBP_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	GOBP_STEROID_HORMONE_BIOSYNTHETIC_PROCESS		30	-0.36913955	-1.1320056	0.29956585	0.48210013	1.0	7020	tags=50%, list=31%, signal=73%	
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS		46	-0.3450691	-1.1319982	0.27466667	0.48189348	1.0	4484	tags=30%, list=20%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		26	-0.3849818	-1.1319058	0.286754	0.48189455	1.0	2274	tags=19%, list=10%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS	GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS		307	-0.27453047	-1.1317855	0.18415418	0.48196223	1.0	4782	tags=28%, list=21%, signal=36%	
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION		223	-0.2785654	-1.131671	0.19490586	0.48202512	1.0	4073	tags=26%, list=18%, signal=31%	
GOBP_POST_EMBRYONIC_DEVELOPMENT	GOBP_POST_EMBRYONIC_DEVELOPMENT		119	-0.29963538	-1.1316459	0.24431138	0.48185956	1.0	4641	tags=27%, list=21%, signal=34%	
GOCC_NEURON_PROJECTION_CYTOPLASM	GOCC_NEURON_PROJECTION_CYTOPLASM		49	-0.33538732	-1.1314844	0.28590426	0.4820139	1.0	4827	tags=27%, list=22%, signal=34%	
CHR16B2	CHR16B2		54	-0.3269304	-1.1312557	0.26594302	0.48235175	1.0	4987	tags=37%, list=22%, signal=48%	
WP_G_PROTEIN_SIGNALING_PATHWAYS	WP_G_PROTEIN_SIGNALING_PATHWAYS		89	-0.31165084	-1.131173	0.26010102	0.48231488	1.0	2138	tags=18%, list=10%, signal=20%	
GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE	GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE		186	-0.2836802	-1.1311201	0.21259843	0.48222923	1.0	4400	tags=27%, list=20%, signal=33%	
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_WATER_HOMEOSTASIS	GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_WATER_HOMEOSTASIS		20	-0.41327107	-1.1308047	0.31851852	0.48279795	1.0	3578	tags=35%, list=16%, signal=42%	
GOBP_PLACENTA_BLOOD_VESSEL_DEVELOPMENT	GOBP_PLACENTA_BLOOD_VESSEL_DEVELOPMENT		35	-0.35120234	-1.1306415	0.28445747	0.482977	1.0	2981	tags=26%, list=13%, signal=30%	
GOBP_CHLORIDE_TRANSMEMBRANE_TRANSPORT	GOBP_CHLORIDE_TRANSMEMBRANE_TRANSPORT		52	-0.33384484	-1.1298382	0.28103682	0.48467144	1.0	5610	tags=38%, list=25%, signal=51%	
RAO_BOUND_BY_SALL4	RAO_BOUND_BY_SALL4		216	-0.27753398	-1.1296172	0.20133482	0.48496956	1.0	3110	tags=19%, list=14%, signal=22%	
WP_BDNF_PATHWAY	WP_BDNF_PATHWAY		15	-0.43945527	-1.1287711	0.30076337	0.48681968	1.0	2977	tags=27%, list=13%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION		32	-0.37774	-1.1287346	0.29846582	0.4866796	1.0	4596	tags=28%, list=21%, signal=35%	
GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS		149	-0.28880858	-1.127893	0.22911695	0.488491	1.0	5620	tags=32%, list=25%, signal=43%	
GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS	GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS		28	-0.38157958	-1.1276008	0.31710914	0.48899227	1.0	3326	tags=32%, list=15%, signal=38%	
GOBP_DEVELOPMENT_OF_PRIMARY_MALE_SEXUAL_CHARACTERISTICS	GOBP_DEVELOPMENT_OF_PRIMARY_MALE_SEXUAL_CHARACTERISTICS		116	-0.29642043	-1.1275034	0.2520908	0.48899963	1.0	4133	tags=23%, list=18%, signal=28%	
GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		380	-0.2680408	-1.127467	0.1582213	0.4888667	1.0	5812	tags=32%, list=26%, signal=42%	
GOBP_BLOOD_VESSEL_REMODELING	GOBP_BLOOD_VESSEL_REMODELING		57	-0.33141765	-1.127192	0.27860028	0.48930985	1.0	3903	tags=30%, list=17%, signal=36%	
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3		113	-0.2977799	-1.1271759	0.24756098	0.48911843	1.0	4474	tags=34%, list=20%, signal=42%	
REACTOME_VISUAL_PHOTOTRANSDUCTION	REACTOME_VISUAL_PHOTOTRANSDUCTION		75	-0.3157402	-1.1271592	0.25542784	0.48893362	1.0	2848	tags=21%, list=13%, signal=24%	
GOCC_SCHMIDT_LANTERMAN_INCISURE	GOCC_SCHMIDT_LANTERMAN_INCISURE		16	-0.4248542	-1.1268364	0.2992126	0.489504	1.0	3008	tags=31%, list=13%, signal=36%	
GOBP_RESPONSE_TO_FATTY_ACID	GOBP_RESPONSE_TO_FATTY_ACID		40	-0.35295936	-1.1267613	0.2777778	0.48945877	1.0	5592	tags=48%, list=25%, signal=63%	
GOCC_PRESYNAPTIC_ACTIVE_ZONE_CYTOPLASMIC_COMPONENT	GOCC_PRESYNAPTIC_ACTIVE_ZONE_CYTOPLASMIC_COMPONENT		22	-0.39458945	-1.1267258	0.30144927	0.48932374	1.0	3701	tags=27%, list=17%, signal=33%	
GOBP_REGULATION_OF_COLLATERAL_SPROUTING	GOBP_REGULATION_OF_COLLATERAL_SPROUTING		21	-0.40611884	-1.1266671	0.3051095	0.4892416	1.0	1991	tags=24%, list=9%, signal=26%	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS		24	-0.39133406	-1.1265578	0.28362572	0.48928756	1.0	2759	tags=33%, list=12%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_COAGULATION	GOBP_POSITIVE_REGULATION_OF_COAGULATION		26	-0.3748488	-1.126406	0.2947977	0.4894274	1.0	2977	tags=31%, list=13%, signal=35%	
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	GOBP_EPIDERMAL_CELL_DIFFERENTIATION		184	-0.28507185	-1.1259941	0.224	0.49023348	1.0	3586	tags=22%, list=16%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION		30	-0.37459955	-1.1256256	0.29090908	0.4909197	1.0	4484	tags=30%, list=20%, signal=37%	
KOHOUTEK_CCNT1_TARGETS	KOHOUTEK_CCNT1_TARGETS		49	-0.33665508	-1.1255574	0.2706044	0.49085727	1.0	6093	tags=43%, list=27%, signal=59%	
YU_MYC_TARGETS_UP	YU_MYC_TARGETS_UP		42	-0.34870592	-1.1253389	0.29126215	0.4911752	1.0	6020	tags=38%, list=27%, signal=52%	
GOBP_GLIAL_CELL_DEVELOPMENT	GOBP_GLIAL_CELL_DEVELOPMENT		135	-0.29119167	-1.1251975	0.22899885	0.49128345	1.0	4428	tags=27%, list=20%, signal=33%	
GOBP_AEROBIC_RESPIRATION	GOBP_AEROBIC_RESPIRATION		188	-0.2824742	-1.1246387	0.21274175	0.49243265	1.0	8087	tags=47%, list=36%, signal=73%	
GOBP_ASSOCIATIVE_LEARNING	GOBP_ASSOCIATIVE_LEARNING		110	-0.3010901	-1.1239485	0.24697337	0.4938989	1.0	3805	tags=25%, list=17%, signal=29%	
GOBP_HYPEROSMOTIC_RESPONSE	GOBP_HYPEROSMOTIC_RESPONSE		20	-0.4111216	-1.1238947	0.3151515	0.49379835	1.0	3358	tags=30%, list=15%, signal=35%	
GOMF_FAD_BINDING	GOMF_FAD_BINDING		41	-0.34387782	-1.1234921	0.30494505	0.4945662	1.0	3649	tags=27%, list=16%, signal=32%	
GOBP_CELL_CYCLE_PHASE	GOBP_CELL_CYCLE_PHASE		18	-0.41306233	-1.1234741	0.3109489	0.4943865	1.0	3413	tags=28%, list=15%, signal=33%	
GOBP_PRESYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	GOBP_PRESYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION		52	-0.33463538	-1.1231925	0.2811245	0.49486002	1.0	2914	tags=23%, list=13%, signal=26%	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_G_DN	GAUSSMANN_MLL_AF4_FUSION_TARGETS_G_DN		36	-0.35607857	-1.1229104	0.2823366	0.49531734	1.0	1021	tags=17%, list=5%, signal=17%	
GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION	GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION		97	-0.29937923	-1.1228875	0.27050182	0.49515355	1.0	6658	tags=36%, list=30%, signal=51%	
GOBP_RESPONSE_TO_CARBOHYDRATE	GOBP_RESPONSE_TO_CARBOHYDRATE		194	-0.28042468	-1.1227815	0.22971429	0.4951943	1.0	4428	tags=27%, list=20%, signal=33%	
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY		41	-0.34834823	-1.1227626	0.268	0.49501696	1.0	4765	tags=37%, list=21%, signal=46%	
REACTOME_SYNTHESIS_OF_PC	REACTOME_SYNTHESIS_OF_PC		25	-0.38253838	-1.1227379	0.30588236	0.49484777	1.0	3765	tags=36%, list=17%, signal=43%	
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION		24	-0.39542192	-1.1226691	0.28288543	0.49478513	1.0	5757	tags=38%, list=26%, signal=50%	
WP_FACTORS_AND_PATHWAYS_AFFECTING_INSULIN_LIKE_GROWTH_FACTOR_IGF1_AKT_SIGNALING	WP_FACTORS_AND_PATHWAYS_AFFECTING_INSULIN_LIKE_GROWTH_FACTOR_IGF1_AKT_SIGNALING		28	-0.37735897	-1.1226578	0.29529244	0.49458537	1.0	831	tags=18%, list=4%, signal=19%	
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION	GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION		53	-0.336503	-1.1226405	0.29178083	0.49440286	1.0	4493	tags=32%, list=20%, signal=40%	
MEISSNER_BRAIN_HCP_WITH_H3K4ME2_AND_H3K27ME3	MEISSNER_BRAIN_HCP_WITH_H3K4ME2_AND_H3K27ME3		49	-0.34116727	-1.1224129	0.27019867	0.49475268	1.0	3461	tags=29%, list=15%, signal=34%	
CHR15E2	CHR15E2		40	-0.35494855	-1.122267	0.28	0.4948998	1.0	3462	tags=25%, list=15%, signal=30%	
GOBP_LEARNING	GOBP_LEARNING		175	-0.28243068	-1.1221988	0.22018349	0.4948479	1.0	5462	tags=31%, list=24%, signal=41%	
GOBP_RESPONSE_TO_WOUNDING	GOBP_RESPONSE_TO_WOUNDING		473	-0.2646268	-1.1221759	0.18031088	0.49468687	1.0	4865	tags=31%, list=22%, signal=39%	
GOBP_SYNAPTIC_VESICLE_LUMEN_ACIDIFICATION	GOBP_SYNAPTIC_VESICLE_LUMEN_ACIDIFICATION		17	-0.42218468	-1.122074	0.3126935	0.49471655	1.0	1906	tags=18%, list=9%, signal=19%	
GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_BINDING	GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_BINDING		24	-0.39373857	-1.1219498	0.3082489	0.49479672	1.0	2467	tags=33%, list=11%, signal=37%	
GOBP_MAMMARY_GLAND_MORPHOGENESIS	GOBP_MAMMARY_GLAND_MORPHOGENESIS		58	-0.3234336	-1.1218078	0.26200274	0.49493107	1.0	2961	tags=22%, list=13%, signal=26%	
GOMF_PROTEASE_BINDING	GOMF_PROTEASE_BINDING		149	-0.28459296	-1.1216484	0.2517647	0.49508852	1.0	4951	tags=26%, list=22%, signal=33%	
GOMF_ALCOHOL_BINDING	GOMF_ALCOHOL_BINDING		78	-0.3162517	-1.1215327	0.28607595	0.49515012	1.0	3854	tags=23%, list=17%, signal=28%	
GOBP_ENDODERM_FORMATION	GOBP_ENDODERM_FORMATION		36	-0.35243326	-1.1214702	0.2857143	0.49508598	1.0	3018	tags=25%, list=13%, signal=29%	
GOBP_STRIATUM_DEVELOPMENT	GOBP_STRIATUM_DEVELOPMENT		18	-0.41819236	-1.1213651	0.3218563	0.49511787	1.0	5317	tags=44%, list=24%, signal=58%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		95	-0.30574188	-1.12134	0.2581864	0.49495992	1.0	3851	tags=27%, list=17%, signal=33%	
GOBP_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS		21	-0.39889097	-1.121194	0.32415903	0.49509856	1.0	5164	tags=38%, list=23%, signal=49%	
GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS	GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS		80	-0.3135512	-1.1211723	0.2715895	0.49492458	1.0	3143	tags=26%, list=14%, signal=30%	
GOBP_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GOBP_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL		15	-0.44635984	-1.121092	0.33911672	0.49489293	1.0	6486	tags=60%, list=29%, signal=84%	
GOMF_WW_DOMAIN_BINDING	GOMF_WW_DOMAIN_BINDING		23	-0.39680806	-1.1204803	0.30813125	0.49614647	1.0	5757	tags=48%, list=26%, signal=64%	
GOMF_FIBRONECTIN_BINDING	GOMF_FIBRONECTIN_BINDING		34	-0.36572587	-1.1203817	0.31086656	0.496162	1.0	3100	tags=29%, list=14%, signal=34%	
GOBP_G0_TO_G1_TRANSITION	GOBP_G0_TO_G1_TRANSITION		38	-0.350784	-1.119485	0.27887323	0.4981452	1.0	1711	tags=13%, list=8%, signal=14%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS		198	-0.27655438	-1.1194375	0.2375	0.49802566	1.0	3982	tags=20%, list=18%, signal=24%	
GOBP_SMOOTH_MUSCLE_CELL_MIGRATION	GOBP_SMOOTH_MUSCLE_CELL_MIGRATION		110	-0.298453	-1.1192794	0.25841346	0.49821874	1.0	4093	tags=32%, list=18%, signal=39%	
GOBP_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY		48	-0.33480525	-1.1188015	0.28108108	0.4991768	1.0	3683	tags=31%, list=16%, signal=37%	
GOBP_REGULATION_OF_FIBROBLAST_PROLIFERATION	GOBP_REGULATION_OF_FIBROBLAST_PROLIFERATION		118	-0.293536	-1.1185673	0.25272068	0.4995325	1.0	3205	tags=23%, list=14%, signal=27%	
GOBP_REGULATION_OF_AMINE_METABOLIC_PROCESS	GOBP_REGULATION_OF_AMINE_METABOLIC_PROCESS		34	-0.36188304	-1.1180315	0.28781205	0.50061536	1.0	2698	tags=24%, list=12%, signal=27%	
GOBP_GROWTH_PLATE_CARTILAGE_DEVELOPMENT	GOBP_GROWTH_PLATE_CARTILAGE_DEVELOPMENT		22	-0.39699417	-1.1179959	0.3168909	0.50047994	1.0	4617	tags=41%, list=21%, signal=51%	
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS		198	-0.27825308	-1.1178187	0.22321428	0.5006878	1.0	4617	tags=24%, list=21%, signal=30%	
BURTON_ADIPOGENESIS_2	BURTON_ADIPOGENESIS_2		71	-0.31765956	-1.1177382	0.2801014	0.50063986	1.0	4146	tags=32%, list=19%, signal=40%	
DELACROIX_RAR_BOUND_ES	DELACROIX_RAR_BOUND_ES		439	-0.2614532	-1.1175604	0.18153527	0.50084865	1.0	5110	tags=28%, list=23%, signal=35%	
GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS		143	-0.28853202	-1.1174635	0.24439198	0.5008802	1.0	4031	tags=28%, list=18%, signal=34%	
GOBP_HAIR_CYCLE_PHASE	GOBP_HAIR_CYCLE_PHASE		19	-0.41005075	-1.1173071	0.32095096	0.5010193	1.0	2627	tags=26%, list=12%, signal=30%	
CHR6A3	CHR6A3		73	-0.31132445	-1.1170361	0.2638191	0.50147694	1.0	5911	tags=34%, list=26%, signal=46%	
CHR8A1	CHR8A1		130	-0.28964064	-1.1167128	0.25700936	0.50202626	1.0	6347	tags=32%, list=28%, signal=44%	
GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY		31	-0.36036405	-1.1163893	0.30959302	0.5026092	1.0	4386	tags=29%, list=20%, signal=36%	
GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION		81	-0.30699626	-1.1163726	0.2755102	0.5024284	1.0	3791	tags=27%, list=17%, signal=33%	
GOBP_REGULATION_OF_CELL_FATE_SPECIFICATION	GOBP_REGULATION_OF_CELL_FATE_SPECIFICATION		26	-0.38674507	-1.1163162	0.3184524	0.5023452	1.0	6847	tags=46%, list=31%, signal=66%	
GOMF_IONOTROPIC_GLUTAMATE_RECEPTOR_BINDING	GOMF_IONOTROPIC_GLUTAMATE_RECEPTOR_BINDING		50	-0.3364357	-1.1162283	0.30180806	0.50232077	1.0	7315	tags=48%, list=33%, signal=71%	
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS		36	-0.3527614	-1.1162255	0.28947368	0.5021032	1.0	7940	tags=58%, list=35%, signal=90%	
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION	GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION		46	-0.3382919	-1.1159544	0.30570653	0.5025422	1.0	4484	tags=26%, list=20%, signal=33%	
GOBP_MEIOTIC_CELL_CYCLE	GOBP_MEIOTIC_CELL_CYCLE		263	-0.26999125	-1.1159487	0.22044729	0.5023313	1.0	4957	tags=23%, list=22%, signal=29%	
CHR2A3	CHR2A3		172	-0.28135812	-1.1159234	0.23583815	0.5021755	1.0	3673	tags=20%, list=16%, signal=23%	
LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES	LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES		18	-0.4143038	-1.1154574	0.31441718	0.50311613	1.0	3830	tags=28%, list=17%, signal=33%	
GOMF_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		31	-0.3670252	-1.115009	0.3044733	0.50398576	1.0	3277	tags=26%, list=15%, signal=30%	
GOCC_INTERSTITIAL_MATRIX	GOCC_INTERSTITIAL_MATRIX		16	-0.42744035	-1.1149834	0.33543307	0.503825	1.0	4324	tags=44%, list=19%, signal=54%	
