NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH	GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH		158	0.2984479	1.4065666	0.014492754	0.1145043	1.0	3056	tags=30%, list=14%, signal=35%	
GOMF_PHOSPHORIC_DIESTER_HYDROLASE_ACTIVITY	GOMF_PHOSPHORIC_DIESTER_HYDROLASE_ACTIVITY		80	0.3287978	1.4063021	0.026431719	0.11461358	1.0	2140	tags=23%, list=10%, signal=25%	
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION		106	0.30965513	1.4058791	0.011111111	0.11480833	1.0	5472	tags=41%, list=24%, signal=53%	
GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT		33	0.40709317	1.4052284	0.067961164	0.115207575	1.0	1793	tags=24%, list=8%, signal=26%	
GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT		27	0.41547513	1.4048008	0.0882353	0.11545568	1.0	368	tags=15%, list=2%, signal=15%	
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT		29	0.41391447	1.4047366	0.0664557	0.11542637	1.0	2660	tags=31%, list=12%, signal=35%	
GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I	GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I		45	0.36971956	1.4046563	0.0433213	0.115412906	1.0	5120	tags=40%, list=23%, signal=52%	
REACTOME_PLATELET_SENSITIZATION_BY_LDL	REACTOME_PLATELET_SENSITIZATION_BY_LDL		17	0.48114473	1.4045736	0.09198813	0.11539828	1.0	1461	tags=24%, list=7%, signal=25%	
GOBP_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION	GOBP_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION		32	0.4000064	1.4043763	0.07986111	0.115475826	1.0	1988	tags=34%, list=9%, signal=38%	
GOBP_AUTOPHAGOSOME_ORGANIZATION	GOBP_AUTOPHAGOSOME_ORGANIZATION		121	0.30486408	1.4042711	0.01923077	0.11547924	1.0	6293	tags=45%, list=28%, signal=63%	
GOBP_CDC42_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_CDC42_PROTEIN_SIGNAL_TRANSDUCTION		16	0.4781604	1.40299	0.095375724	0.116302244	1.0	635	tags=25%, list=3%, signal=26%	
GOBP_REGULATION_OF_CHOLESTEROL_STORAGE	GOBP_REGULATION_OF_CHOLESTEROL_STORAGE		17	0.46638992	1.40263	0.094444446	0.11647905	1.0	2136	tags=35%, list=10%, signal=39%	
GOBP_REGULATION_OF_MYELINATION	GOBP_REGULATION_OF_MYELINATION		59	0.33907437	1.4019624	0.012765957	0.11686193	1.0	1215	tags=19%, list=5%, signal=20%	
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY		237	0.28083426	1.4019021	0.0	0.11683859	1.0	3515	tags=28%, list=16%, signal=33%	
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III	GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III		45	0.35998327	1.4017806	0.03557312	0.11686952	1.0	7204	tags=53%, list=32%, signal=78%	
GOBP_REGULATION_OF_HISTONE_ACETYLATION	GOBP_REGULATION_OF_HISTONE_ACETYLATION		20	0.45873418	1.4016031	0.08815427	0.11691638	1.0	5093	tags=45%, list=23%, signal=58%	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR		16	0.47601002	1.4011694	0.06284153	0.117143035	1.0	3042	tags=38%, list=14%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION		51	0.36484927	1.400831	0.02238806	0.11733837	1.0	2860	tags=27%, list=13%, signal=31%	
GOMF_NADPLUS_BINDING	GOMF_NADPLUS_BINDING		16	0.475402	1.4001756	0.098265894	0.11775871	1.0	6721	tags=56%, list=30%, signal=80%	
GOBP_REGULATION_OF_GLIAL_CELL_PROLIFERATION	GOBP_REGULATION_OF_GLIAL_CELL_PROLIFERATION		55	0.35296848	1.4001662	0.045643155	0.11769534	1.0	2279	tags=18%, list=10%, signal=20%	
GOBP_NUCLEAR_TRANSPORT	GOBP_NUCLEAR_TRANSPORT		342	0.26323998	1.3998506	0.0	0.117840394	1.0	6614	tags=43%, list=30%, signal=60%	
GOMF_PEPTIDASE_ACTIVATOR_ACTIVITY	GOMF_PEPTIDASE_ACTIVATOR_ACTIVITY		51	0.3586896	1.399207	0.050583657	0.11818836	1.0	2059	tags=31%, list=9%, signal=34%	
WP_EPO_RECEPTOR_SIGNALING	WP_EPO_RECEPTOR_SIGNALING		25	0.42693955	1.3985523	0.077380955	0.118607834	1.0	4494	tags=52%, list=20%, signal=65%	
GOCC_INCLUSION_BODY	GOCC_INCLUSION_BODY		72	0.33440533	1.3984896	0.023148147	0.11858704	1.0	6089	tags=49%, list=27%, signal=67%	
GOBP_RESPONSE_TO_PEPTIDE	GOBP_RESPONSE_TO_PEPTIDE		402	0.26888514	1.3982978	0.0	0.11864054	1.0	3075	tags=24%, list=14%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY		172	0.2897068	1.3972945	0.007936508	0.119303726	1.0	3832	tags=32%, list=17%, signal=38%	
RIZ_ERYTHROID_DIFFERENTIATION	RIZ_ERYTHROID_DIFFERENTIATION		80	0.33331123	1.3971285	0.03301887	0.119354084	1.0	4141	tags=29%, list=19%, signal=35%	
GOBP_PROTEIN_AUTOPROCESSING	GOBP_PROTEIN_AUTOPROCESSING		24	0.4212319	1.3969434	0.041401275	0.11941572	1.0	2988	tags=38%, list=13%, signal=43%	
GOMF_PHOSPHATIDYLINOSITOL_BINDING	GOMF_PHOSPHATIDYLINOSITOL_BINDING		271	0.27551702	1.3968751	0.011904762	0.11940436	1.0	3620	tags=27%, list=16%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY		139	0.29579395	1.3961753	0.008196721	0.11985379	1.0	3832	tags=32%, list=17%, signal=38%	
GOBP_MICROTUBULE_NUCLEATION	GOBP_MICROTUBULE_NUCLEATION		34	0.39428797	1.3960114	0.056213018	0.11987688	1.0	4635	tags=38%, list=21%, signal=48%	
GOCC_PHAGOPHORE_ASSEMBLY_SITE	GOCC_PHAGOPHORE_ASSEMBLY_SITE		35	0.38829237	1.3957788	0.041666668	0.119975746	1.0	6190	tags=49%, list=28%, signal=67%	
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION		291	0.26969612	1.3955921	0.0	0.1200433	1.0	5589	tags=34%, list=25%, signal=45%	
WANG_TUMOR_INVASIVENESS_UP	WANG_TUMOR_INVASIVENESS_UP		382	0.26578385	1.3954808	0.0	0.120047145	1.0	4866	tags=31%, list=22%, signal=38%	
GOMF_TRANSCRIPTION_COACTIVATOR_ACTIVITY	GOMF_TRANSCRIPTION_COACTIVATOR_ACTIVITY		257	0.27566907	1.394621	0.0	0.120611444	1.0	4422	tags=30%, list=20%, signal=37%	
LEE_TARGETS_OF_PTCH1_AND_SUFU_UP	LEE_TARGETS_OF_PTCH1_AND_SUFU_UP		57	0.34927326	1.3938025	0.03717472	0.12115715	1.0	2073	tags=25%, list=9%, signal=27%	
CHR1G3	CHR1G3		46	0.35925663	1.3935384	0.06177606	0.12131958	1.0	4922	tags=37%, list=22%, signal=47%	
GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING	GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING		33	0.39448866	1.3926153	0.06122449	0.121960625	1.0	6542	tags=61%, list=29%, signal=86%	
GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING	GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING		27	0.4148855	1.3922651	0.07508533	0.12214432	1.0	6678	tags=67%, list=30%, signal=95%	
GOCC_PROTEIN_LIPID_COMPLEX	GOCC_PROTEIN_LIPID_COMPLEX		37	0.39115477	1.3918663	0.046357617	0.12235726	1.0	2012	tags=27%, list=9%, signal=30%	
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION		36	0.38126424	1.391108	0.049668875	0.12281866	1.0	1549	tags=25%, list=7%, signal=27%	
REACTOME_GPCR_LIGAND_BINDING	REACTOME_GPCR_LIGAND_BINDING		280	0.27497464	1.3908672	0.011764706	0.12292837	1.0	1174	tags=16%, list=5%, signal=16%	
BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_UP	BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_UP		59	0.34954995	1.3908666	0.05533597	0.12285511	1.0	3994	tags=31%, list=18%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT		296	0.2728346	1.3903428	0.0	0.12316867	1.0	1870	tags=19%, list=8%, signal=20%	
GOBP_PROTEIN_K48_LINKED_UBIQUITINATION	GOBP_PROTEIN_K48_LINKED_UBIQUITINATION		68	0.32902145	1.3901366	0.02255639	0.1232545	1.0	6165	tags=37%, list=28%, signal=51%	
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION		30	0.4101182	1.3898406	0.07666667	0.12339546	1.0	2722	tags=40%, list=12%, signal=45%	
GOMF_PROTEIN_MACROMOLECULE_ADAPTOR_ACTIVITY	GOMF_PROTEIN_MACROMOLECULE_ADAPTOR_ACTIVITY		400	0.2636934	1.3898329	0.0	0.12332766	1.0	3305	tags=26%, list=15%, signal=29%	
GOBP_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION		18	0.45280406	1.3897095	0.09118541	0.12335379	1.0	2341	tags=39%, list=10%, signal=43%	
REACTOME_HEDGEHOG_ON_STATE	REACTOME_HEDGEHOG_ON_STATE		82	0.31989592	1.3884314	0.014925373	0.124271736	1.0	5440	tags=40%, list=24%, signal=53%	
GOBP_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY		123	0.29740253	1.3883193	0.0064102565	0.1242815	1.0	3011	tags=30%, list=13%, signal=35%	
GOCC_PROTEIN_PHOSPHATASE_TYPE_1_COMPLEX	GOCC_PROTEIN_PHOSPHATASE_TYPE_1_COMPLEX		18	0.46851358	1.3881233	0.09295775	0.12434532	1.0	5361	tags=44%, list=24%, signal=58%	
GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE		194	0.28972626	1.3880372	0.008695652	0.12433595	1.0	2925	tags=27%, list=13%, signal=31%	
GOCC_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE		72	0.33162314	1.3876874	0.023584906	0.124532275	1.0	4032	tags=33%, list=18%, signal=41%	
GAVIN_FOXP3_TARGETS_CLUSTER_P3	GAVIN_FOXP3_TARGETS_CLUSTER_P3		161	0.29056168	1.3868978	0.0070422534	0.12502357	1.0	2785	tags=29%, list=12%, signal=32%	
GOBP_STEROL_HOMEOSTASIS	GOBP_STEROL_HOMEOSTASIS		86	0.3221411	1.385949	0.023255814	0.1256358	1.0	2546	tags=26%, list=11%, signal=29%	
GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING		356	0.2678095	1.385917	0.02	0.12558015	1.0	4916	tags=33%, list=22%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS		332	0.268674	1.3857124	0.0	0.12567455	1.0	4067	tags=27%, list=18%, signal=33%	
GOBP_MACROMOLECULE_METHYLATION	GOBP_MACROMOLECULE_METHYLATION		206	0.28365213	1.3854262	0.016949153	0.12581414	1.0	5600	tags=35%, list=25%, signal=46%	
CHR4E1	CHR4E1		63	0.33501565	1.3848476	0.021097047	0.12619138	1.0	3976	tags=37%, list=18%, signal=44%	
GOBP_REGULATION_OF_MACROPHAGE_DIFFERENTIATION	GOBP_REGULATION_OF_MACROPHAGE_DIFFERENTIATION		21	0.44273445	1.3848386	0.08928572	0.12612239	1.0	2870	tags=43%, list=13%, signal=49%	
GOBP_ENDONUCLEOLYTIC_CLEAVAGE_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	GOBP_ENDONUCLEOLYTIC_CLEAVAGE_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA		16	0.47832742	1.3842142	0.07733333	0.1265528	1.0	5157	tags=50%, list=23%, signal=65%	
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION		42	0.36888966	1.3840158	0.053846154	0.12662897	1.0	4552	tags=38%, list=20%, signal=48%	
LANG_MYB_FAMILY_TARGETS	LANG_MYB_FAMILY_TARGETS		29	0.39715916	1.383647	0.09342561	0.12684196	1.0	7397	tags=62%, list=33%, signal=93%	
GOBP_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT	GOBP_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT		19	0.44799274	1.3833323	0.08115942	0.1269915	1.0	8736	tags=79%, list=39%, signal=129%	
GOMF_TRANSLATION_INITIATION_FACTOR_ACTIVITY	GOMF_TRANSLATION_INITIATION_FACTOR_ACTIVITY		49	0.3594685	1.3816162	0.044609666	0.12823328	1.0	7820	tags=53%, list=35%, signal=81%	
BIOCARTA_HER2_PATHWAY	BIOCARTA_HER2_PATHWAY		23	0.42339075	1.3813996	0.0787172	0.12832329	1.0	2248	tags=30%, list=10%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS		47	0.36131233	1.3809781	0.04330709	0.1285591	1.0	3327	tags=40%, list=15%, signal=47%	
GOBP_LAMELLIPODIUM_MORPHOGENESIS	GOBP_LAMELLIPODIUM_MORPHOGENESIS		16	0.47727072	1.380279	0.085872576	0.12897211	1.0	4032	tags=50%, list=18%, signal=61%	
BIOCARTA_TGFB_PATHWAY	BIOCARTA_TGFB_PATHWAY		17	0.46358365	1.3802025	0.0960961	0.12894443	1.0	3826	tags=47%, list=17%, signal=57%	
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS		15	0.47310787	1.3801152	0.10526316	0.12893893	1.0	1046	tags=33%, list=5%, signal=35%	
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT	GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT		26	0.39564282	1.3800427	0.078175895	0.12891777	1.0	8625	tags=77%, list=39%, signal=125%	
GOMF_THREONINE_TYPE_PEPTIDASE_ACTIVITY	GOMF_THREONINE_TYPE_PEPTIDASE_ACTIVITY		15	0.47552457	1.3790206	0.11046512	0.12961231	1.0	515	tags=27%, list=2%, signal=27%	
BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN	BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN		43	0.37565577	1.3786671	0.047272727	0.12980224	1.0	3917	tags=30%, list=18%, signal=37%	
GOBP_VESICLE_TETHERING	GOBP_VESICLE_TETHERING		31	0.39672157	1.3784051	0.08214286	0.12991394	1.0	7403	tags=61%, list=33%, signal=91%	
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING		62	0.3423813	1.3782662	0.0375	0.12995294	1.0	6389	tags=47%, list=29%, signal=65%	
GOBP_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION	GOBP_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION		29	0.39181677	1.3781861	0.06031746	0.12993903	1.0	5923	tags=52%, list=26%, signal=70%	
REACTOME_G1_S_TRANSITION	REACTOME_G1_S_TRANSITION		103	0.31397825	1.3780286	0.031914894	0.1299741	1.0	6517	tags=47%, list=29%, signal=65%	
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		53	0.35016915	1.3772804	0.032786883	0.13047187	1.0	6293	tags=43%, list=28%, signal=60%	
GOBP_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION		16	0.4680368	1.3769085	0.09295775	0.1306804	1.0	1559	tags=38%, list=7%, signal=40%	
TERAO_AOX4_TARGETS_HG_UP	TERAO_AOX4_TARGETS_HG_UP		27	0.40995622	1.3766152	0.07590759	0.13084303	1.0	7125	tags=67%, list=32%, signal=98%	
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES	GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES		67	0.33482382	1.375576	0.036885247	0.13159151	1.0	3636	tags=31%, list=16%, signal=37%	
GOBP_VIRAL_RELEASE_FROM_HOST_CELL	GOBP_VIRAL_RELEASE_FROM_HOST_CELL		23	0.42455652	1.3755516	0.08181818	0.13153888	1.0	6187	tags=52%, list=28%, signal=72%	
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS		135	0.29234913	1.3753557	0.006802721	0.13161561	1.0	5466	tags=45%, list=24%, signal=59%	
GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY		18	0.46206468	1.3750179	0.09006211	0.1318168	1.0	3395	tags=39%, list=15%, signal=46%	
GOCC_MRNA_CLEAVAGE_FACTOR_COMPLEX	GOCC_MRNA_CLEAVAGE_FACTOR_COMPLEX		24	0.42669556	1.3749567	0.09034268	0.1317878	1.0	5865	tags=50%, list=26%, signal=68%	
GOCC_ZYMOGEN_GRANULE	GOCC_ZYMOGEN_GRANULE		19	0.44894955	1.3745285	0.09855072	0.132058	1.0	2460	tags=26%, list=11%, signal=30%	
GOMF_TRANSCRIPTION_COREPRESSOR_ACTIVITY	GOMF_TRANSCRIPTION_COREPRESSOR_ACTIVITY		179	0.278037	1.3743354	0.0	0.13214052	1.0	5923	tags=40%, list=26%, signal=54%	
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION		29	0.40076697	1.3743061	0.091216214	0.13208638	1.0	6511	tags=59%, list=29%, signal=83%	
GOMF_SINGLE_STRANDED_DNA_HELICASE_ACTIVITY	GOMF_SINGLE_STRANDED_DNA_HELICASE_ACTIVITY		23	0.42901462	1.3740067	0.08064516	0.1322511	1.0	3006	tags=30%, list=13%, signal=35%	
GOBP_REGULATION_OF_LIPID_TRANSPORT	GOBP_REGULATION_OF_LIPID_TRANSPORT		132	0.30170798	1.3738011	0.0066225166	0.13233165	1.0	2627	tags=23%, list=12%, signal=26%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING		199	0.27516425	1.3735989	0.01	0.13241841	1.0	6083	tags=40%, list=27%, signal=55%	
GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS	GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS		19	0.44752145	1.3733052	0.09792285	0.13256738	1.0	2529	tags=32%, list=11%, signal=36%	
STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN	STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN		64	0.33701596	1.372988	0.057017542	0.13272725	1.0	3873	tags=39%, list=17%, signal=47%	
GOBP_PROTEIN_DEMETHYLATION	GOBP_PROTEIN_DEMETHYLATION		17	0.46918616	1.3729632	0.11014493	0.13266455	1.0	6604	tags=65%, list=30%, signal=92%	
WP_NOTCH_SIGNALING_PATHWAY	WP_NOTCH_SIGNALING_PATHWAY		46	0.36258706	1.3727912	0.056277055	0.13272479	1.0	2587	tags=30%, list=12%, signal=34%	
GOBP_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY	GOBP_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY		300	0.2689678	1.3717417	0.0	0.13347079	1.0	2734	tags=25%, list=12%, signal=28%	
VARELA_ZMPSTE24_TARGETS_UP	VARELA_ZMPSTE24_TARGETS_UP		42	0.3586874	1.3709272	0.037037037	0.13402443	1.0	4397	tags=38%, list=20%, signal=47%	
GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS	GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS		62	0.3407446	1.3705672	0.057268724	0.13421771	1.0	5146	tags=44%, list=23%, signal=56%	
REACTOME_DARPP_32_EVENTS	REACTOME_DARPP_32_EVENTS		17	0.4605047	1.3705405	0.1086351	0.13415444	1.0	5479	tags=53%, list=24%, signal=70%	
MP_INCREASED_TUMOR_INCIDENCE	MP_INCREASED_TUMOR_INCIDENCE		139	0.29224998	1.3702072	0.0	0.13435027	1.0	5588	tags=37%, list=25%, signal=50%	
GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION		241	0.27603403	1.3701236	0.0	0.13433175	1.0	3661	tags=26%, list=16%, signal=31%	
GROSS_HYPOXIA_VIA_ELK3_ONLY_UP	GROSS_HYPOXIA_VIA_ELK3_ONLY_UP		34	0.38981274	1.3697982	0.080267556	0.13453737	1.0	3243	tags=35%, list=14%, signal=41%	
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS		68	0.32833365	1.3697634	0.03846154	0.13448142	1.0	5081	tags=37%, list=23%, signal=47%	
GOBP_MITOCHONDRIAL_FISSION	GOBP_MITOCHONDRIAL_FISSION		50	0.35238075	1.3696113	0.05703422	0.13451883	1.0	1267	tags=14%, list=6%, signal=15%	
GOMF_MRNA_3_UTR_BINDING	GOMF_MRNA_3_UTR_BINDING		105	0.30741313	1.3693624	0.010471204	0.13464372	1.0	6443	tags=48%, list=29%, signal=67%	
GOBP_MRNA_METHYLATION	GOBP_MRNA_METHYLATION		17	0.4654838	1.3692917	0.10220995	0.13461787	1.0	5232	tags=47%, list=23%, signal=61%	
GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS	GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS		28	0.40029624	1.3688463	0.086666666	0.13494873	1.0	1747	tags=25%, list=8%, signal=27%	
GOBP_RESPONSE_TO_NITRIC_OXIDE	GOBP_RESPONSE_TO_NITRIC_OXIDE		16	0.46129298	1.368733	0.11924119	0.13494541	1.0	4055	tags=50%, list=18%, signal=61%	
GOBP_RESPONSE_TO_ATP	GOBP_RESPONSE_TO_ATP		30	0.40003678	1.368644	0.087108016	0.1349472	1.0	4442	tags=40%, list=20%, signal=50%	
GOMF_HISTONE_BINDING	GOMF_HISTONE_BINDING		232	0.26993734	1.3685068	0.0	0.13498089	1.0	4472	tags=31%, list=20%, signal=38%	
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES		32	0.38536683	1.3683493	0.06583072	0.13503604	1.0	3162	tags=31%, list=14%, signal=36%	
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS		46	0.34847593	1.3681417	0.04597701	0.13512442	1.0	2883	tags=33%, list=13%, signal=37%	
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION		79	0.31690726	1.3679442	0.030612245	0.13520066	1.0	4027	tags=28%, list=18%, signal=34%	
GOBP_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT	GOBP_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT		28	0.40509635	1.3678485	0.06481481	0.13519992	1.0	5994	tags=54%, list=27%, signal=73%	
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME		105	0.3036588	1.3677274	0.021276595	0.13523793	1.0	7770	tags=57%, list=35%, signal=87%	
GOBP_AMIDE_CATABOLIC_PROCESS	GOBP_AMIDE_CATABOLIC_PROCESS		19	0.4412442	1.3674932	0.08383234	0.13533545	1.0	1933	tags=26%, list=9%, signal=29%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS		186	0.27730474	1.3669523	0.016806724	0.13568622	1.0	3765	tags=27%, list=17%, signal=32%	
